Match_ID,Match_Date,League,Home_Team,Away_Team,Venue_Type,Weather,Home_Goals,Away_Goals,Possession_Home_Percent,Shots_On_Target_Home,Shots_On_Target_Away,Fouls_Committed,Yellow_Cards,Red_Cards,Attendance,Possession_Away_Percent,Match_Result,Total_Goals,Goal_Difference,Absolute_Goal_Difference,Total_Shots_On_Target,Possession_Difference,Absolute_Possession_Difference,Year,Month,Day_Name
MTC-20153,2022-09-02,Premier Division,Jaipur Lions,Goa Sharks,Home,Clear,0,0,33,3,5,11,4,0,60015,67,Draw,0,0,0,8,-34,34,2022,9,Friday
MTC-21397,2022-09-03,Premier Division,Hyderabad Falcons,Mumbai United,Home,Cloudy,2,3,62,9,13,6,2,1,44072,38,Away Win,5,-1,1,22,24,24,2022,9,Saturday
MTC-23379,2022-09-04,Cup Series,Kerala Blasters,Delhi Dynamos,Away,Windy,0,3,68,3,1,9,1,0,5758,32,Away Win,3,-3,3,4,36,36,2022,9,Sunday
MTC-21050,2022-09-04,Cup Series,Kerala Blasters,Pune Warriors,Away,Cloudy,4,0,69,7,6,15,5,1,60204,31,Home Win,4,4,4,13,38,38,2022,9,Sunday
MTC-20194,2022-09-05,Championship League,Goa Sharks,Chennai Titans,Away,Rainy,5,1,69,11,1,18,6,0,6511,31,Home Win,6,4,4,12,38,38,2022,9,Monday
MTC-23246,2022-09-05,Championship League,Bengaluru FC,Jaipur Lions,Away,Rainy,5,1,60,12,11,23,2,1,38601,40,Home Win,6,4,4,23,20,20,2022,9,Monday
MTC-23766,2022-09-05,Premier Division,Kolkata Strikers,Goa Sharks,Home,Windy,4,4,55,4,11,7,3,0,22828,45,Draw,8,0,0,15,10,10,2022,9,Monday
MTC-20110,2022-09-06,Cup Series,Bengaluru FC,Chennai Titans,Home,Cloudy,2,0,31,0,2,23,3,0,39548,69,Home Win,2,2,2,2,-38,38,2022,9,Tuesday
MTC-21038,2022-09-06,Championship League,Chennai Titans,Bengaluru FC,Away,Windy,2,4,59,14,6,11,2,1,17627,41,Away Win,6,-2,2,20,18,18,2022,9,Tuesday
MTC-23478,2022-09-06,Premier Division,Goa Sharks,Mumbai United,Away,Cloudy,0,3,64,4,8,23,3,0,13827,36,Away Win,3,-3,3,12,28,28,2022,9,Tuesday
MTC-22715,2022-09-06,Championship League,Chennai Titans,Kolkata Strikers,Home,Rainy,1,1,34,11,1,19,2,0,8099,66,Draw,2,0,0,12,-32,32,2022,9,Tuesday
MTC-22383,2022-09-07,Premier Division,Pune Warriors,Kerala Blasters,Neutral,Clear,0,5,37,7,0,17,4,0,8921,63,Away Win,5,-5,5,7,-26,26,2022,9,Wednesday
MTC-20816,2022-09-07,Premier Division,Delhi Dynamos,Jaipur Lions,Home,Rainy,0,5,51,3,0,9,6,0,62471,49,Away Win,5,-5,5,3,2,2,2022,9,Wednesday
MTC-22725,2022-09-07,Premier Division,Goa Sharks,Bengaluru FC,Away,Rainy,1,3,41,14,13,14,0,0,29662,59,Away Win,4,-2,2,27,-18,18,2022,9,Wednesday
MTC-22906,2022-09-07,Premier Division,Goa Sharks,Pune Warriors,Away,Windy,5,5,42,2,12,5,6,1,15908,58,Draw,10,0,0,14,-16,16,2022,9,Wednesday
MTC-23654,2022-09-07,Championship League,Mumbai United,Pune Warriors,Home,Windy,1,1,51,10,3,22,5,0,2827,49,Draw,2,0,0,13,2,2,2022,9,Wednesday
MTC-22686,2022-09-07,Premier Division,Chennai Titans,Bengaluru FC,Away,Windy,0,5,65,12,8,6,2,1,13500,35,Away Win,5,-5,5,20,30,30,2022,9,Wednesday
MTC-23056,2022-09-08,Cup Series,Pune Warriors,Bengaluru FC,Neutral,Cloudy,1,3,49,8,12,17,3,0,59137,51,Away Win,4,-2,2,20,-2,2,2022,9,Thursday
MTC-20418,2022-09-08,Premier Division,Mumbai United,Delhi Dynamos,Home,Rainy,3,2,49,10,11,23,4,1,10885,51,Home Win,5,1,1,21,-2,2,2022,9,Thursday
MTC-22651,2022-09-08,Championship League,Jaipur Lions,Goa Sharks,Home,Clear,3,4,51,5,12,17,0,0,49664,49,Away Win,7,-1,1,17,2,2,2022,9,Thursday
MTC-21640,2022-09-08,Premier Division,Goa Sharks,Chennai Titans,Neutral,Clear,3,3,64,9,6,19,3,0,61689,36,Draw,6,0,0,15,28,28,2022,9,Thursday
MTC-22498,2022-09-09,Cup Series,Pune Warriors,Goa Sharks,Neutral,Clear,2,5,50,11,10,23,2,0,21340,50,Away Win,7,-3,3,21,0,0,2022,9,Friday
MTC-20729,2022-09-09,Premier Division,Hyderabad Falcons,Kerala Blasters,Away,Windy,4,5,55,5,14,12,4,1,54756,45,Away Win,9,-1,1,19,10,10,2022,9,Friday
MTC-23279,2022-09-09,Premier Division,Delhi Dynamos,Kolkata Strikers,Home,Windy,1,1,67,3,10,9,3,0,46023,33,Draw,2,0,0,13,34,34,2022,9,Friday
MTC-23317,2022-09-09,Championship League,Pune Warriors,Kerala Blasters,Away,Clear,2,0,51,11,10,20,1,0,8282,49,Home Win,2,2,2,21,2,2,2022,9,Friday
MTC-20477,2022-09-09,Premier Division,Pune Warriors,Hyderabad Falcons,Neutral,Clear,1,3,65,4,7,15,4,0,4003,35,Away Win,4,-2,2,11,30,30,2022,9,Friday
MTC-23224,2022-09-09,Championship League,Goa Sharks,Kolkata Strikers,Away,Clear,5,0,43,4,7,20,0,0,42408,57,Home Win,5,5,5,11,-14,14,2022,9,Friday
MTC-21197,2022-09-09,Premier Division,Hyderabad Falcons,Pune Warriors,Neutral,Rainy,0,3,31,3,9,5,1,1,37734,69,Away Win,3,-3,3,12,-38,38,2022,9,Friday
MTC-20655,2022-09-10,Championship League,Jaipur Lions,Kolkata Strikers,Away,Clear,1,4,67,11,0,6,5,1,57701,33,Away Win,5,-3,3,11,34,34,2022,9,Saturday
MTC-22611,2022-09-10,Cup Series,Bengaluru FC,Chennai Titans,Neutral,Cloudy,3,0,38,7,4,12,6,1,40746,62,Home Win,3,3,3,11,-24,24,2022,9,Saturday
MTC-23568,2022-09-10,Premier Division,Delhi Dynamos,Goa Sharks,Neutral,Clear,0,3,59,10,14,21,4,1,9590,41,Away Win,3,-3,3,24,18,18,2022,9,Saturday
MTC-22815,2022-09-10,Championship League,Delhi Dynamos,Pune Warriors,Away,Rainy,5,2,35,9,7,10,3,0,24400,65,Home Win,7,3,3,16,-30,30,2022,9,Saturday
MTC-21530,2022-09-10,Premier Division,Kerala Blasters,Jaipur Lions,Away,Cloudy,0,2,55,6,2,9,2,0,52608,45,Away Win,2,-2,2,8,10,10,2022,9,Saturday
MTC-20109,2022-09-10,Cup Series,Chennai Titans,Delhi Dynamos,Neutral,Rainy,1,0,44,3,4,7,0,0,42156,56,Home Win,1,1,1,7,-12,12,2022,9,Saturday
MTC-23098,2022-09-11,Championship League,Delhi Dynamos,Goa Sharks,Home,Clear,3,3,62,13,9,19,0,0,45932,38,Draw,6,0,0,22,24,24,2022,9,Sunday
MTC-20765,2022-09-11,Premier Division,Pune Warriors,Kolkata Strikers,Home,Windy,0,0,63,9,5,18,0,0,8575,37,Draw,0,0,0,14,26,26,2022,9,Sunday
MTC-21241,2022-09-11,Cup Series,Bengaluru FC,Chennai Titans,Neutral,Rainy,0,1,56,1,5,15,0,1,38885,44,Away Win,1,-1,1,6,12,12,2022,9,Sunday
MTC-20879,2022-09-11,Championship League,Mumbai United,Hyderabad Falcons,Home,Windy,0,1,38,11,1,8,4,0,57607,62,Away Win,1,-1,1,12,-24,24,2022,9,Sunday
MTC-22748,2022-09-11,Cup Series,Mumbai United,Goa Sharks,Neutral,Windy,0,2,53,0,7,9,1,1,62406,47,Away Win,2,-2,2,7,6,6,2022,9,Sunday
MTC-21185,2022-09-11,Cup Series,Jaipur Lions,Bengaluru FC,Away,Rainy,3,1,40,13,12,21,2,1,61511,60,Home Win,4,2,2,25,-20,20,2022,9,Sunday
MTC-20784,2022-09-11,Cup Series,Goa Sharks,Pune Warriors,Away,Cloudy,3,5,47,11,2,16,4,1,25756,53,Away Win,8,-2,2,13,-6,6,2022,9,Sunday
MTC-20602,2022-09-12,Cup Series,Delhi Dynamos,Goa Sharks,Home,Cloudy,2,1,47,12,11,13,2,0,59894,53,Home Win,3,1,1,23,-6,6,2022,9,Monday
MTC-22736,2022-09-12,Premier Division,Chennai Titans,Bengaluru FC,Away,Cloudy,1,3,33,8,14,17,4,1,51153,67,Away Win,4,-2,2,22,-34,34,2022,9,Monday
MTC-20912,2022-09-12,Premier Division,Delhi Dynamos,Kerala Blasters,Away,Clear,1,3,65,14,13,24,1,0,19400,35,Away Win,4,-2,2,27,30,30,2022,9,Monday
MTC-22044,2022-09-12,Championship League,Goa Sharks,Hyderabad Falcons,Home,Windy,5,4,33,2,6,20,2,0,61118,67,Home Win,9,1,1,8,-34,34,2022,9,Monday
MTC-21346,2022-09-12,Cup Series,Kerala Blasters,Hyderabad Falcons,Away,Windy,5,3,55,5,11,23,5,1,39697,45,Home Win,8,2,2,16,10,10,2022,9,Monday
MTC-23461,2022-09-12,Premier Division,Hyderabad Falcons,Pune Warriors,Home,Windy,3,1,50,9,5,21,2,0,53700,50,Home Win,4,2,2,14,0,0,2022,9,Monday
MTC-20561,2022-09-12,Championship League,Hyderabad Falcons,Chennai Titans,Neutral,Windy,4,0,47,12,1,22,1,1,10973,53,Home Win,4,4,4,13,-6,6,2022,9,Monday
MTC-21582,2022-09-12,Premier Division,Jaipur Lions,Chennai Titans,Home,Rainy,4,4,36,7,0,10,5,1,47435,64,Draw,8,0,0,7,-28,28,2022,9,Monday
MTC-20581,2022-09-12,Championship League,Delhi Dynamos,Pune Warriors,Home,Windy,4,4,59,10,13,8,3,1,24061,41,Draw,8,0,0,23,18,18,2022,9,Monday
MTC-22914,2022-09-12,Championship League,Pune Warriors,Bengaluru FC,Home,Windy,4,1,70,6,8,6,2,1,10710,30,Home Win,5,3,3,14,40,40,2022,9,Monday
MTC-21863,2022-09-12,Championship League,Bengaluru FC,Chennai Titans,Neutral,Rainy,2,4,49,10,5,5,5,0,36639,51,Away Win,6,-2,2,15,-2,2,2022,9,Monday
MTC-21342,2022-09-13,Championship League,Pune Warriors,Goa Sharks,Neutral,Rainy,3,3,56,10,10,5,4,0,19473,44,Draw,6,0,0,20,12,12,2022,9,Tuesday
MTC-22941,2022-09-13,Cup Series,Mumbai United,Pune Warriors,Neutral,Cloudy,0,0,51,2,14,10,2,1,21068,49,Draw,0,0,0,16,2,2,2022,9,Tuesday
MTC-21341,2022-09-13,Cup Series,Pune Warriors,Delhi Dynamos,Home,Clear,1,5,60,1,14,12,5,1,30259,40,Away Win,6,-4,4,15,20,20,2022,9,Tuesday
MTC-20384,2022-09-14,Premier Division,Bengaluru FC,Goa Sharks,Neutral,Rainy,2,5,42,4,12,16,0,1,62531,58,Away Win,7,-3,3,16,-16,16,2022,9,Wednesday
MTC-20661,2022-09-14,Championship League,Pune Warriors,Chennai Titans,Home,Rainy,3,3,63,14,9,7,3,0,61944,37,Draw,6,0,0,23,26,26,2022,9,Wednesday
MTC-21701,2022-09-14,Premier Division,Jaipur Lions,Kerala Blasters,Home,Clear,4,4,58,13,9,18,1,1,26731,42,Draw,8,0,0,22,16,16,2022,9,Wednesday
MTC-20229,2022-09-14,Cup Series,Mumbai United,Delhi Dynamos,Neutral,Rainy,0,5,46,8,0,6,2,1,50738,54,Away Win,5,-5,5,8,-8,8,2022,9,Wednesday
MTC-21398,2022-09-14,Premier Division,Goa Sharks,Hyderabad Falcons,Away,Clear,2,2,30,13,4,12,0,1,6129,70,Draw,4,0,0,17,-40,40,2022,9,Wednesday
MTC-21347,2022-09-14,Championship League,Kerala Blasters,Hyderabad Falcons,Neutral,Rainy,0,0,62,5,10,5,2,0,61651,38,Draw,0,0,0,15,24,24,2022,9,Wednesday
MTC-20274,2022-09-15,Premier Division,Delhi Dynamos,Kolkata Strikers,Away,Windy,1,4,38,10,10,24,4,1,11939,62,Away Win,5,-3,3,20,-24,24,2022,9,Thursday
MTC-22472,2022-09-15,Premier Division,Goa Sharks,Bengaluru FC,Home,Clear,5,5,66,12,9,11,4,1,44363,34,Draw,10,0,0,21,32,32,2022,9,Thursday
MTC-21450,2022-09-15,Championship League,Goa Sharks,Pune Warriors,Away,Cloudy,2,0,35,8,4,19,0,1,42635,65,Home Win,2,2,2,12,-30,30,2022,9,Thursday
MTC-20615,2022-09-16,Championship League,Kolkata Strikers,Pune Warriors,Away,Rainy,3,2,56,4,0,20,1,0,48728,44,Home Win,5,1,1,4,12,12,2022,9,Friday
MTC-23437,2022-09-16,Championship League,Delhi Dynamos,Kolkata Strikers,Neutral,Cloudy,4,2,34,11,1,21,1,0,7186,66,Home Win,6,2,2,12,-32,32,2022,9,Friday
MTC-20854,2022-09-16,Championship League,Kolkata Strikers,Chennai Titans,Away,Windy,3,2,59,11,9,24,0,0,44008,41,Home Win,5,1,1,20,18,18,2022,9,Friday
MTC-20808,2022-09-16,Championship League,Bengaluru FC,Mumbai United,Away,Windy,5,3,65,13,9,21,3,0,49972,35,Home Win,8,2,2,22,30,30,2022,9,Friday
MTC-22578,2022-09-17,Cup Series,Kerala Blasters,Delhi Dynamos,Neutral,Cloudy,5,3,44,8,9,6,2,1,12006,56,Home Win,8,2,2,17,-12,12,2022,9,Saturday
MTC-20606,2022-09-17,Premier Division,Pune Warriors,Delhi Dynamos,Neutral,Clear,3,5,47,3,3,15,4,0,30695,53,Away Win,8,-2,2,6,-6,6,2022,9,Saturday
MTC-20298,2022-09-18,Premier Division,Pune Warriors,Hyderabad Falcons,Home,Rainy,5,1,45,12,0,16,4,1,60840,55,Home Win,6,4,4,12,-10,10,2022,9,Sunday
MTC-20052,2022-09-18,Premier Division,Jaipur Lions,Pune Warriors,Home,Windy,5,2,58,13,8,23,3,0,60672,42,Home Win,7,3,3,21,16,16,2022,9,Sunday
MTC-21514,2022-09-18,Cup Series,Kerala Blasters,Hyderabad Falcons,Away,Clear,5,2,43,11,12,12,0,0,38994,57,Home Win,7,3,3,23,-14,14,2022,9,Sunday
MTC-21424,2022-09-18,Premier Division,Kerala Blasters,Hyderabad Falcons,Neutral,Cloudy,1,2,61,12,4,17,2,1,40230,39,Away Win,3,-1,1,16,22,22,2022,9,Sunday
MTC-20221,2022-09-18,Cup Series,Goa Sharks,Delhi Dynamos,Away,Windy,5,2,39,13,12,16,2,1,16863,61,Home Win,7,3,3,25,-22,22,2022,9,Sunday
MTC-21747,2022-09-19,Cup Series,Jaipur Lions,Hyderabad Falcons,Neutral,Windy,2,1,51,11,10,14,1,0,11897,49,Home Win,3,1,1,21,2,2,2022,9,Monday
MTC-21691,2022-09-20,Premier Division,Hyderabad Falcons,Kerala Blasters,Neutral,Rainy,5,5,42,6,14,7,1,1,64929,58,Draw,10,0,0,20,-16,16,2022,9,Tuesday
MTC-21822,2022-09-20,Cup Series,Kerala Blasters,Chennai Titans,Neutral,Windy,1,3,54,8,7,13,2,1,42487,46,Away Win,4,-2,2,15,8,8,2022,9,Tuesday
MTC-23788,2022-09-20,Championship League,Jaipur Lions,Pune Warriors,Away,Cloudy,3,0,44,3,11,10,4,0,16458,56,Home Win,3,3,3,14,-12,12,2022,9,Tuesday
MTC-22854,2022-09-20,Premier Division,Delhi Dynamos,Hyderabad Falcons,Neutral,Windy,4,3,37,11,4,14,3,1,9315,63,Home Win,7,1,1,15,-26,26,2022,9,Tuesday
MTC-22709,2022-09-20,Cup Series,Delhi Dynamos,Mumbai United,Away,Windy,4,2,34,11,8,22,3,1,27942,66,Home Win,6,2,2,19,-32,32,2022,9,Tuesday
MTC-23711,2022-09-21,Championship League,Hyderabad Falcons,Chennai Titans,Away,Windy,1,4,55,5,3,7,6,0,37017,45,Away Win,5,-3,3,8,10,10,2022,9,Wednesday
MTC-22758,2022-09-22,Cup Series,Goa Sharks,Jaipur Lions,Away,Cloudy,4,5,70,7,4,12,3,0,40099,30,Away Win,9,-1,1,11,40,40,2022,9,Thursday
MTC-20432,2022-09-22,Premier Division,Hyderabad Falcons,Chennai Titans,Away,Cloudy,5,2,30,12,6,24,1,1,15814,70,Home Win,7,3,3,18,-40,40,2022,9,Thursday
MTC-21839,2022-09-22,Cup Series,Kerala Blasters,Jaipur Lions,Home,Clear,0,1,62,8,7,19,1,1,31652,38,Away Win,1,-1,1,15,24,24,2022,9,Thursday
MTC-22139,2022-09-22,Cup Series,Goa Sharks,Mumbai United,Home,Windy,2,0,62,0,12,12,6,0,31678,38,Home Win,2,2,2,12,24,24,2022,9,Thursday
MTC-20962,2022-09-23,Cup Series,Hyderabad Falcons,Delhi Dynamos,Away,Windy,4,3,47,9,10,20,2,1,56922,53,Home Win,7,1,1,19,-6,6,2022,9,Friday
MTC-22865,2022-09-23,Premier Division,Goa Sharks,Delhi Dynamos,Home,Cloudy,1,0,50,11,8,20,6,0,37867,50,Home Win,1,1,1,19,0,0,2022,9,Friday
MTC-20899,2022-09-23,Championship League,Kerala Blasters,Pune Warriors,Neutral,Cloudy,1,3,33,1,7,14,4,0,58082,67,Away Win,4,-2,2,8,-34,34,2022,9,Friday
MTC-22253,2022-09-23,Cup Series,Kerala Blasters,Chennai Titans,Home,Cloudy,3,0,54,1,5,11,3,0,64619,46,Home Win,3,3,3,6,8,8,2022,9,Friday
MTC-22319,2022-09-23,Championship League,Kolkata Strikers,Hyderabad Falcons,Home,Cloudy,0,2,53,5,12,18,2,0,48255,47,Away Win,2,-2,2,17,6,6,2022,9,Friday
MTC-21127,2022-09-23,Premier Division,Delhi Dynamos,Jaipur Lions,Away,Clear,3,5,51,0,4,17,4,1,9115,49,Away Win,8,-2,2,4,2,2,2022,9,Friday
MTC-21586,2022-09-24,Premier Division,Chennai Titans,Jaipur Lions,Home,Cloudy,2,4,42,5,13,10,4,1,47072,58,Away Win,6,-2,2,18,-16,16,2022,9,Saturday
MTC-23337,2022-09-24,Championship League,Jaipur Lions,Pune Warriors,Home,Rainy,2,4,34,13,7,21,3,1,23823,66,Away Win,6,-2,2,20,-32,32,2022,9,Saturday
MTC-20228,2022-09-24,Championship League,Chennai Titans,Hyderabad Falcons,Away,Cloudy,2,1,33,3,4,17,4,0,28292,67,Home Win,3,1,1,7,-34,34,2022,9,Saturday
MTC-22849,2022-09-24,Championship League,Hyderabad Falcons,Chennai Titans,Home,Clear,5,3,48,5,9,14,3,0,23824,52,Home Win,8,2,2,14,-4,4,2022,9,Saturday
MTC-21978,2022-09-24,Premier Division,Pune Warriors,Goa Sharks,Away,Windy,3,3,56,3,7,12,5,1,40110,44,Draw,6,0,0,10,12,12,2022,9,Saturday
MTC-22831,2022-09-24,Championship League,Pune Warriors,Kolkata Strikers,Neutral,Windy,4,2,40,8,8,13,2,1,2111,60,Home Win,6,2,2,16,-20,20,2022,9,Saturday
MTC-20150,2022-09-24,Cup Series,Kerala Blasters,Goa Sharks,Away,Rainy,3,5,46,2,3,20,6,0,15076,54,Away Win,8,-2,2,5,-8,8,2022,9,Saturday
MTC-20923,2022-09-25,Cup Series,Goa Sharks,Bengaluru FC,Away,Windy,5,2,49,3,1,17,4,0,61555,51,Home Win,7,3,3,4,-2,2,2022,9,Sunday
MTC-20721,2022-09-25,Cup Series,Bengaluru FC,Goa Sharks,Home,Clear,0,3,46,14,6,17,2,1,7955,54,Away Win,3,-3,3,20,-8,8,2022,9,Sunday
MTC-23001,2022-09-25,Cup Series,Hyderabad Falcons,Kerala Blasters,Neutral,Windy,4,2,38,1,6,13,1,1,6183,62,Home Win,6,2,2,7,-24,24,2022,9,Sunday
MTC-23512,2022-09-25,Cup Series,Goa Sharks,Pune Warriors,Home,Rainy,4,4,70,13,9,9,4,1,29497,30,Draw,8,0,0,22,40,40,2022,9,Sunday
MTC-23024,2022-09-25,Cup Series,Delhi Dynamos,Jaipur Lions,Neutral,Cloudy,5,3,54,9,13,15,4,0,6625,46,Home Win,8,2,2,22,8,8,2022,9,Sunday
MTC-20223,2022-09-25,Championship League,Jaipur Lions,Goa Sharks,Home,Clear,2,4,42,12,5,20,2,0,28052,58,Away Win,6,-2,2,17,-16,16,2022,9,Sunday
MTC-20532,2022-09-25,Cup Series,Goa Sharks,Jaipur Lions,Home,Windy,5,3,34,9,1,20,0,1,3955,66,Home Win,8,2,2,10,-32,32,2022,9,Sunday
MTC-22012,2022-09-26,Cup Series,Jaipur Lions,Kerala Blasters,Home,Clear,2,4,63,9,8,21,2,0,62817,37,Away Win,6,-2,2,17,26,26,2022,9,Monday
MTC-21221,2022-09-26,Premier Division,Kerala Blasters,Goa Sharks,Away,Windy,5,0,54,7,11,23,0,1,25760,46,Home Win,5,5,5,18,8,8,2022,9,Monday
MTC-22731,2022-09-26,Cup Series,Goa Sharks,Jaipur Lions,Home,Windy,3,1,37,11,0,23,4,0,51975,63,Home Win,4,2,2,11,-26,26,2022,9,Monday
MTC-20161,2022-09-27,Cup Series,Delhi Dynamos,Hyderabad Falcons,Neutral,Clear,4,4,34,7,10,16,2,1,9954,66,Draw,8,0,0,17,-32,32,2022,9,Tuesday
MTC-20592,2022-09-27,Championship League,Hyderabad Falcons,Goa Sharks,Away,Rainy,2,3,49,3,10,24,6,0,48075,51,Away Win,5,-1,1,13,-2,2,2022,9,Tuesday
MTC-21002,2022-09-27,Premier Division,Bengaluru FC,Hyderabad Falcons,Away,Windy,2,4,30,1,0,10,5,1,63879,70,Away Win,6,-2,2,1,-40,40,2022,9,Tuesday
MTC-22903,2022-09-27,Cup Series,Delhi Dynamos,Jaipur Lions,Home,Cloudy,4,4,32,12,10,16,3,1,52096,68,Draw,8,0,0,22,-36,36,2022,9,Tuesday
MTC-23175,2022-09-27,Premier Division,Bengaluru FC,Pune Warriors,Neutral,Rainy,4,1,68,9,1,5,1,1,6279,32,Home Win,5,3,3,10,36,36,2022,9,Tuesday
MTC-22503,2022-09-27,Championship League,Delhi Dynamos,Goa Sharks,Neutral,Rainy,0,3,43,10,6,20,4,1,15111,57,Away Win,3,-3,3,16,-14,14,2022,9,Tuesday
MTC-22804,2022-09-28,Championship League,Delhi Dynamos,Bengaluru FC,Neutral,Rainy,5,3,38,8,11,20,2,1,3835,62,Home Win,8,2,2,19,-24,24,2022,9,Wednesday
MTC-22364,2022-09-28,Cup Series,Kerala Blasters,Bengaluru FC,Home,Windy,5,5,62,3,11,20,5,0,48118,38,Draw,10,0,0,14,24,24,2022,9,Wednesday
MTC-22697,2022-09-28,Championship League,Mumbai United,Goa Sharks,Neutral,Windy,2,2,51,2,5,17,5,0,46139,49,Draw,4,0,0,7,2,2,2022,9,Wednesday
MTC-23229,2022-09-28,Cup Series,Kolkata Strikers,Jaipur Lions,Neutral,Clear,2,4,44,0,2,14,3,1,24215,56,Away Win,6,-2,2,2,-12,12,2022,9,Wednesday
MTC-21431,2022-09-28,Cup Series,Bengaluru FC,Jaipur Lions,Away,Windy,5,2,44,10,10,19,1,0,44887,56,Home Win,7,3,3,20,-12,12,2022,9,Wednesday
MTC-23161,2022-09-28,Cup Series,Jaipur Lions,Bengaluru FC,Away,Windy,3,0,66,5,0,16,3,0,20020,34,Home Win,3,3,3,5,32,32,2022,9,Wednesday
MTC-21706,2022-09-28,Championship League,Goa Sharks,Hyderabad Falcons,Home,Cloudy,4,0,60,9,12,12,4,0,6805,40,Home Win,4,4,4,21,20,20,2022,9,Wednesday
MTC-20887,2022-09-28,Premier Division,Kerala Blasters,Chennai Titans,Neutral,Cloudy,4,3,47,8,9,24,1,1,33406,53,Home Win,7,1,1,17,-6,6,2022,9,Wednesday
MTC-20626,2022-09-29,Championship League,Mumbai United,Pune Warriors,Away,Clear,1,1,42,12,13,11,3,1,52551,58,Draw,2,0,0,25,-16,16,2022,9,Thursday
MTC-21525,2022-09-29,Championship League,Bengaluru FC,Mumbai United,Away,Windy,3,2,31,8,11,24,5,0,56158,69,Home Win,5,1,1,19,-38,38,2022,9,Thursday
MTC-20130,2022-09-29,Championship League,Chennai Titans,Hyderabad Falcons,Neutral,Rainy,2,4,30,2,0,20,0,0,23898,70,Away Win,6,-2,2,2,-40,40,2022,9,Thursday
MTC-21809,2022-09-29,Championship League,Hyderabad Falcons,Delhi Dynamos,Neutral,Rainy,4,5,65,3,2,17,0,1,25314,35,Away Win,9,-1,1,5,30,30,2022,9,Thursday
MTC-20591,2022-09-30,Premier Division,Jaipur Lions,Delhi Dynamos,Neutral,Cloudy,5,2,30,2,11,15,4,1,15854,70,Home Win,7,3,3,13,-40,40,2022,9,Friday
MTC-23097,2022-09-30,Championship League,Mumbai United,Jaipur Lions,Neutral,Windy,0,0,63,10,14,16,6,1,57441,37,Draw,0,0,0,24,26,26,2022,9,Friday
MTC-21393,2022-09-30,Premier Division,Jaipur Lions,Chennai Titans,Away,Cloudy,2,3,69,14,0,14,0,0,27494,31,Away Win,5,-1,1,14,38,38,2022,9,Friday
MTC-20904,2022-09-30,Cup Series,Mumbai United,Pune Warriors,Home,Rainy,1,2,47,8,2,16,6,0,42645,53,Away Win,3,-1,1,10,-6,6,2022,9,Friday
MTC-22414,2022-09-30,Cup Series,Hyderabad Falcons,Kerala Blasters,Neutral,Windy,2,2,53,7,2,22,6,1,15971,47,Draw,4,0,0,9,6,6,2022,9,Friday
MTC-21105,2022-09-30,Cup Series,Delhi Dynamos,Hyderabad Falcons,Away,Cloudy,5,5,36,3,7,6,5,0,29914,64,Draw,10,0,0,10,-28,28,2022,9,Friday
MTC-22235,2022-09-30,Cup Series,Pune Warriors,Jaipur Lions,Neutral,Windy,3,0,30,2,4,5,0,0,18563,70,Home Win,3,3,3,6,-40,40,2022,9,Friday
MTC-22750,2022-09-30,Premier Division,Mumbai United,Pune Warriors,Away,Rainy,2,0,33,6,10,10,4,0,50951,67,Home Win,2,2,2,16,-34,34,2022,9,Friday
MTC-21369,2022-09-30,Championship League,Mumbai United,Kolkata Strikers,Away,Cloudy,2,2,62,9,13,12,2,0,49625,38,Draw,4,0,0,22,24,24,2022,9,Friday
MTC-21837,2022-09-30,Championship League,Bengaluru FC,Hyderabad Falcons,Neutral,Rainy,0,1,46,9,0,20,1,0,44909,54,Away Win,1,-1,1,9,-8,8,2022,9,Friday
MTC-21349,2022-10-01,Championship League,Kolkata Strikers,Jaipur Lions,Home,Cloudy,2,5,68,5,10,5,6,1,39142,32,Away Win,7,-3,3,15,36,36,2022,10,Saturday
MTC-23199,2022-10-01,Cup Series,Kerala Blasters,Bengaluru FC,Neutral,Cloudy,3,5,58,4,13,8,4,0,17054,42,Away Win,8,-2,2,17,16,16,2022,10,Saturday
MTC-22339,2022-10-01,Championship League,Pune Warriors,Jaipur Lions,Away,Rainy,1,1,51,2,5,13,4,1,34219,49,Draw,2,0,0,7,2,2,2022,10,Saturday
MTC-23278,2022-10-01,Premier Division,Goa Sharks,Bengaluru FC,Home,Clear,1,4,57,4,14,14,5,0,11632,43,Away Win,5,-3,3,18,14,14,2022,10,Saturday
MTC-23178,2022-10-01,Cup Series,Chennai Titans,Kolkata Strikers,Away,Clear,5,3,50,5,10,10,1,1,54740,50,Home Win,8,2,2,15,0,0,2022,10,Saturday
MTC-22907,2022-10-01,Championship League,Delhi Dynamos,Hyderabad Falcons,Away,Cloudy,4,1,55,0,4,9,1,1,16603,45,Home Win,5,3,3,4,10,10,2022,10,Saturday
MTC-20789,2022-10-01,Championship League,Chennai Titans,Goa Sharks,Away,Windy,5,3,39,5,3,9,1,0,22790,61,Home Win,8,2,2,8,-22,22,2022,10,Saturday
MTC-21915,2022-10-02,Cup Series,Jaipur Lions,Chennai Titans,Home,Cloudy,0,2,56,0,13,5,6,0,60953,44,Away Win,2,-2,2,13,12,12,2022,10,Sunday
MTC-23775,2022-10-02,Premier Division,Chennai Titans,Jaipur Lions,Neutral,Cloudy,4,3,34,4,10,23,0,1,42293,66,Home Win,7,1,1,14,-32,32,2022,10,Sunday
